CID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
240,99,100,0,65,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,100,100,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0
240,77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
240,69,71,0,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,75,95,0,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
240,88,90,0,95,100,0,0,0,100,44,0,0,0,42,0,40,0,0,33,70,47
240,39,98,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
240,81,71,57,80,81,0,0,0,0,3,0,9,0,32,0,0,0,0,0,28,3
240,73,27,0,0,24,19,0,18,0,16,15,0,5,0,3,16,0,0,0,0,0
240,64,60,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,95,3,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
240,65,38,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,78,67,0,70,38,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,12
240,100,92,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
240,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,76,68,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
240,84,42,0,24,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,43
240,91,34,0,65,60,0,0,0,0,0,0,67,0,13,0,0,0,0,0,17,63
240,67,54,4,45,0,0,0,0,0,0,0,0,25,0,0,19,0,10,0,0,19
240,75,95,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
240,95,67,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,89
240,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,73,100,0,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
240,92,74,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
240,87,12,0,0,0,0,0,0,0,5,0,0,0,0,0,69,0,0,0,0,82
240,91,100,55,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,51,0
240,91,69,0,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,15,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
240,100,100,0,100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
240,56,35,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,26
240,73,60,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,57,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,73,71,57,40,42,0,0,75,0,0,0,0,0,0,0,0,0,0,46,41,26
240,61,58,89,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,4,0
240,73,24,0,0,0,0,0,0,13,0,0,0,13,4,0,0,8,0,0,0,48
240,70,34,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
240,60,84,0,31,17,0,0,44,0,0,0,0,0,54,0,0,0,0,0,0,0
240,57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
240,50,51,1,1,1,1,1,0,1,1,1,18,1,1,1,1,3,1,1,1,1
240,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
240,91,38,0,0,0,0,0,29,0,0,0,0,7,0,0,0,0,0,0,0,0
240,82,30,0,0,0,0,0,1,0,0,6,0,0,2,0,2,0,0,0,0,51
241,79,64,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
241,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,89,0,11,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
241,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,11,38,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0
241,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,37,0,14,9,0,34,0,0,26,23,21,0,0,8,3,11,0,0,0,35
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,49,0,0,0,0,0,0,1,1,2,0,5,0,4,0,0,0,0,0,7
241,0,22,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,68
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,46,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0,0,0,32
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,67,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,11,52,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,0,15,0,0
241,92,35,0,0,0,0,0,27,0,47,49,0,0,80,0,76,0,0,0,0,94
241,11,60,21,56,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
241,0,34,0,0,0,0,0,34,0,0,57,20,0,0,0,0,0,0,0,0,0
241,0,63,0,0,0,0,0,0,0,0,0,0,0,62,14,0,0,0,0,22,0
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,48,0,0,0,0,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0
241,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,15,53,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,24,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,33
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,2,85,0,13,0,0,0,0,0,0,0,0,57,0,18,0,0,0,0,0,0
241,17,44,0,0,0,0,0,7,0,5,7,0,0,0,3,0,0,0,0,0,0
244,53,61,0,57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,63,62,11,68,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
244,20,39,0,0,0,0,0,0,35,0,0,40,0,0,0,43,0,0,0,0,32
244,85,5,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,99
244,77,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244,68,90,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
244,7,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,53,17,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,13,0,0,0
244,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
244,3,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,100,0,0,0,0
244,53,73,0,26,25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
244,88,70,0,63,24,0,0,0,55,0,21,52,0,0,0,0,0,0,0,45,68
244,0,52,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
244,0,37,0,8,0,0,0,0,56,52,0,55,0,0,0,22,0,0,0,0,58
244,66,55,0,60,0,0,0,52,47,43,44,40,0,38,0,51,33,0,0,0,63
244,48,52,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
244,11,73,0,44,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
244,56,34,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
244,60,54,0,85,55,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,44
244,57,6,0,4,0,0,0,0,0,8,10,0,0,13,3,0,4,4,0,0,0
244,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
244,10,31,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
244,69,30,0,17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,67
244,83,44,0,43,0,100,100,74,0,0,0,94,0,98,34,78,0,53,0,0,90
244,40,77,0,67,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80
244,58,74,0,87,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,82,34
244,40,54,0,48,73,0,0,0,64,0,0,0,0,0,0,14,89,0,0,0,63
244,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
244,62,72,0,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
244,0,91,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
244,14,85,0,0,61,0,0,0,0,0,0,38,0,0,0,47,0,0,0,0,88
244,60,54,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
244,0,76,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,4,12,0,0,45,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,57
244,28,21,0,0,0,0,0,0,16,0,0,0,0,0,0,21,0,0,0,0,24
244,68,26,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,12
244,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,67,24,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,98
244,76,82,0,41,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,85,0
244,44,57,23,19,27,0,0,26,0,0,0,0,24,0,0,0,0,0,0,18,0
244,0,17,0,0,0,0,0,0,8,0,0,9,12,1,1,1,6,0,0,0,84
244,26,56,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
244,61,17,0,16,0,0,0,0,0,40,0,65,0,41,0,0,0,0,0,20,83
244,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
244,0,65,1,0,1,1,1,44,1,1,1,1,1,1,1,1,1,1,1,1,1
244,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
244,91,15,0,0,0,11,0,0,0,6,0,0,40,20,4,0,0,0,0,0,0
244,54,49,0,0,0,0,0,0,0,0,7,0,0,16,0,4,0,0,0,0,0
261,65,9,0,0,0,0,0,0,0,85,0,0,0,88,0,0,0,0,0,0,0
261,73,13,0,0,0,1,0,7,0,0,0,0,0,51,0,5,10,0,0,0,6
261,27,30,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,55
261,0,10,0,0,0,0,0,0,0,100,0,0,0,0,0,0,37,0,0,0,2
261,66,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
261,38,42,0,0,0,0,0,0,0,50,0,0,0,49,0,0,0,0,0,0,0
261,83,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
261,0,48,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,23,0,0
261,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,45,80,0,0,0,18
261,44,3,0,0,0,0,0,0,0,0,0,0,0,100,38,29,27,0,0,0,0
261,75,15,0,0,0,7,8,12,0,14,15,9,0,0,0,0,0,0,0,0,0
261,85,17,0,0,0,0,38,15,0,55,96,0,63,0,0,58,0,0,0,0,84
261,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,6,0,0,0,0,0,0,0,22,25,28,23,0,0,12,0,0,0,0,31
261,71,16,0,38,0,0,28,43,0,39,67,37,0,39,0,42,24,0,26,45,26
261,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,69,1,0,0,0,0,0,0,0,72,0,0,0,77,0,0,45,0,0,0,0
261,0,22,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,55
261,54,23,0,0,0,0,0,0,0,26,0,0,0,0,8,0,0,0,0,0,2
261,2,0,0,0,0,0,0,0,0,100,19,0,0,0,0,0,60,0,0,0,0
261,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,26,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,40
261,84,33,0,0,0,0,0,0,0,33,0,0,0,41,77,0,0,0,0,0,0
261,60,41,34,0,0,32,74,12,0,49,0,15,0,98,0,14,0,26,20,0,84
261,72,37,0,0,0,0,0,0,0,0,0,23,9,13,0,45,0,28,0,0,14
261,0,26,0,0,0,0,0,11,0,0,0,0,40,11,72,0,0,0,0,0,0
261,65,8,0,0,0,0,0,0,0,0,0,0,0,0,100,32,0,0,0,0,0
261,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
261,63,10,0,0,0,3,0,0,0,53,0,0,0,56,56,40,40,0,0,0,40
261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
261,89,7,0,0,0,52,0,0,0,89,15,41,0,82,4,0,0,0,0,0,0
261,32,52,0,0,0,0,56,56,0,46,0,0,0,29,0,0,68,0,0,0,0
261,50,9,0,0,0,0,0,5,0,0,0,0,0,0,0,11,21,0,0,0,0
261,20,0,0,0,0,0,0,0,0,0,0,47,71,0,0,0,52,0,0,0,44
261,72,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
261,63,38,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,0,0,0
261,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0
261,0,35,0,0,0,0,0,0,0,9,0,0,0,84,91,14,0,7,9,0,0
261,89,5,0,0,0,74,42,53,0,56,49,49,0,72,0,0,0,0,0,0,53
261,2,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,100
261,59,4,0,0,0,0,0,0,0,3,3,10,16,6,3,0,46,0,0,0,62
261,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,28
261,86,28,0,0,0,0,0,0,0,25,0,26,0,17,45,58,0,0,0,0,0
261,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
261,0,45,12,9,7,12,7,10,2,14,8,6,2,8,4,6,5,4,4,1,1
261,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
261,77,7,0,0,0,0,0,49,0,66,0,0,0,0,0,17,0,0,0,0,0
261,53,40,0,0,0,0,0,0,0,0,0,0,2,72,28,8,1,0,0,0,0
263,0,9,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
263,0,62,0,37,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
263,24,86,0,0,42,0,0,23,0,0,0,0,38,0,0,0,0,0,0,0,0
263,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,3,0,0,0,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0,0,49
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,42,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,30,0,0,0,0,0,0,32,66,39,35,0,0,0,0,0,0,0,0,0
263,0,79,26,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,11,28,0,0,0,0,0,0,0,92,0,0,0,45,45,0,0,0,0,0,0
263,13,9,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,43,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
263,0,29,0,0,0,17,53,0,0,37,0,24,0,24,29,85,0,23,0,0,63
263,43,84,29,64,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,22,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
263,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,41,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
263,1,10,0,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0
263,35,45,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,80,0,0,0,0,0,0,0,0,0,0,0,19,0,0,20,0,0,5,13
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,46,9,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
263,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,7,27,0,0,0,0,0,0,0,0,0,0,0,35,17,0,0,0,0,0,0
263,0,61,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,16,0,0
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,0,40,0,0,0,0,0,0,24,0,0,3,0,7,0,0,0,0,0,0,0
263,2,36,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
311,1,73,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,99,0,0,0,0,0,0,66,0,0,39,25,0,0,0,0,0,25,40,0
311,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,5,0,0,0,0,0,0,0,69,0,0,48,63,0,0,38,0,0,0,0
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,0,0,0,0,0,16,0,0,17,0,0,0,0,25,0,0,13,0,0,0
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,73,23,0,0,0,0,0,0,0,46,0,74,0,0,0,0,69,0,0,0
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
311,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
